task_id,household_id,device_id,energy_kwh,duration_min,start_time,end_time,earliest_start,latest_end,max_delay_min,comfort_class
dryer_506,retired_couple,dryer,2.45,49,2024-06-27 20:50:00,2024-06-27 21:39:00,2024-06-27 20:50:00,2024-06-28 03:39:00,360,low
washing_machine_507,retired_couple,washing_machine,0.4583,55,2024-06-28 12:00:00,2024-06-28 12:55:00,2024-06-28 12:00:00,2024-06-28 18:55:00,360,low
dryer_508,retired_couple,dryer,2.05,41,2024-06-28 16:50:00,2024-06-28 17:31:00,2024-06-28 16:50:00,2024-06-28 23:31:00,360,low
electric_stove_509,retired_couple,electric_stove,0.92,23,2024-06-29 08:40:00,2024-06-29 09:03:00,2024-06-29 08:40:00,2024-06-29 09:03:00,0,none
electric_stove_510,retired_couple,electric_stove,0.92,23,2024-06-29 17:20:00,2024-06-29 17:43:00,2024-06-29 17:20:00,2024-06-29 17:43:00,0,none
dishwasher_511,retired_couple,dishwasher,1.78,89,2024-06-29 19:20:00,2024-06-29 20:49:00,2024-06-29 19:20:00,2024-06-30 08:49:00,720,low
electric_stove_512,retired_couple,electric_stove,1.0,25,2024-06-30 08:10:00,2024-06-30 08:35:00,2024-06-30 08:10:00,2024-06-30 08:35:00,0,none
electric_stove_513,retired_couple,electric_stove,1.12,28,2024-07-01 12:20:00,2024-07-01 12:48:00,2024-07-01 12:20:00,2024-07-01 12:48:00,0,none
electric_stove_514,retired_couple,electric_stove,1.04,26,2024-07-01 18:00:00,2024-07-01 18:26:00,2024-07-01 18:00:00,2024-07-01 18:26:00,0,none
electric_stove_515,retired_couple,electric_stove,1.0,25,2024-07-02 17:30:00,2024-07-02 17:55:00,2024-07-02 17:30:00,2024-07-02 17:55:00,0,none
dishwasher_516,retired_couple,dishwasher,1.6,80,2024-07-02 20:40:00,2024-07-02 22:00:00,2024-07-02 20:40:00,2024-07-03 10:00:00,720,low
electric_stove_517,retired_couple,electric_stove,1.12,28,2024-07-03 12:30:00,2024-07-03 12:58:00,2024-07-03 12:30:00,2024-07-03 12:58:00,0,none
washing_machine_518,retired_couple,washing_machine,0.5083,61,2024-07-03 15:50:00,2024-07-03 16:51:00,2024-07-03 15:50:00,2024-07-03 22:51:00,360,low
electric_stove_519,retired_couple,electric_stove,1.0,25,2024-07-03 18:40:00,2024-07-03 19:05:00,2024-07-03 18:40:00,2024-07-03 19:05:00,0,none
dryer_520,retired_couple,dryer,2.8,56,2024-07-03 20:40:00,2024-07-03 21:36:00,2024-07-03 20:40:00,2024-07-04 03:36:00,360,low
vacuum_cleaner_521,retired_couple,vacuum_cleaner,0.56,28,2024-07-04 11:40:00,2024-07-04 12:08:00,2024-07-04 11:40:00,2024-07-04 12:08:00,0,none
electric_stove_522,retired_couple,electric_stove,0.88,22,2024-07-04 12:30:00,2024-07-04 12:52:00,2024-07-04 12:30:00,2024-07-04 12:52:00,0,none
dishwasher_523,retired_couple,dishwasher,1.68,84,2024-07-04 19:20:00,2024-07-04 20:44:00,2024-07-04 19:20:00,2024-07-05 08:44:00,720,low
electric_stove_524,retired_couple,electric_stove,1.04,26,2024-07-05 08:00:00,2024-07-05 08:26:00,2024-07-05 08:00:00,2024-07-05 08:26:00,0,none
vacuum_cleaner_525,retired_couple,vacuum_cleaner,0.46,23,2024-07-05 09:00:00,2024-07-05 09:23:00,2024-07-05 09:00:00,2024-07-05 09:23:00,0,none
electric_stove_526,retired_couple,electric_stove,1.08,27,2024-07-05 12:00:00,2024-07-05 12:27:00,2024-07-05 12:00:00,2024-07-05 12:27:00,0,none
electric_stove_527,retired_couple,electric_stove,0.96,24,2024-07-06 08:40:00,2024-07-06 09:04:00,2024-07-06 08:40:00,2024-07-06 09:04:00,0,none
electric_stove_528,retired_couple,electric_stove,0.88,22,2024-07-06 12:00:00,2024-07-06 12:22:00,2024-07-06 12:00:00,2024-07-06 12:22:00,0,none
dishwasher_529,retired_couple,dishwasher,1.84,92,2024-07-06 20:00:00,2024-07-06 21:32:00,2024-07-06 20:00:00,2024-07-07 09:32:00,720,low
washing_machine_530,retired_couple,washing_machine,0.4583,55,2024-07-07 10:20:00,2024-07-07 11:15:00,2024-07-07 10:20:00,2024-07-07 17:15:00,360,low
electric_stove_531,retired_couple,electric_stove,0.8,20,2024-07-07 17:00:00,2024-07-07 17:20:00,2024-07-07 17:00:00,2024-07-07 17:20:00,0,none
electric_stove_532,retired_couple,electric_stove,0.84,21,2024-07-08 12:40:00,2024-07-08 13:01:00,2024-07-08 12:40:00,2024-07-08 13:01:00,0,none
electric_stove_533,retired_couple,electric_stove,1.04,26,2024-07-09 12:50:00,2024-07-09 13:16:00,2024-07-09 12:50:00,2024-07-09 13:16:00,0,none
electric_stove_534,retired_couple,electric_stove,1.08,27,2024-07-09 18:30:00,2024-07-09 18:57:00,2024-07-09 18:30:00,2024-07-09 18:57:00,0,none
dishwasher_535,retired_couple,dishwasher,1.84,92,2024-07-09 19:00:00,2024-07-09 20:32:00,2024-07-09 19:00:00,2024-07-10 08:32:00,720,low
electric_stove_536,retired_couple,electric_stove,1.0,25,2024-07-09 20:20:00,2024-07-09 20:45:00,2024-07-09 20:20:00,2024-07-09 20:45:00,0,none
electric_stove_537,retired_couple,electric_stove,0.92,23,2024-07-10 08:50:00,2024-07-10 09:13:00,2024-07-10 08:50:00,2024-07-10 09:13:00,0,none
washing_machine_538,retired_couple,washing_machine,0.45,54,2024-07-10 11:40:00,2024-07-10 12:34:00,2024-07-10 11:40:00,2024-07-10 18:34:00,360,low
washing_machine_539,retired_couple,washing_machine,0.4417,53,2024-07-10 15:50:00,2024-07-10 16:43:00,2024-07-10 15:50:00,2024-07-10 22:43:00,360,low
dryer_540,retired_couple,dryer,2.3,46,2024-07-10 16:20:00,2024-07-10 17:06:00,2024-07-10 16:20:00,2024-07-10 23:06:00,360,low
dryer_541,retired_couple,dryer,2.35,47,2024-07-10 17:40:00,2024-07-10 18:27:00,2024-07-10 17:40:00,2024-07-11 00:27:00,360,low
electric_stove_542,retired_couple,electric_stove,1.0,25,2024-07-11 08:10:00,2024-07-11 08:35:00,2024-07-11 08:10:00,2024-07-11 08:35:00,0,none
vacuum_cleaner_543,retired_couple,vacuum_cleaner,0.36,18,2024-07-11 10:50:00,2024-07-11 11:08:00,2024-07-11 10:50:00,2024-07-11 11:08:00,0,none
washing_machine_544,retired_couple,washing_machine,0.5167,62,2024-07-11 13:40:00,2024-07-11 14:42:00,2024-07-11 13:40:00,2024-07-11 20:42:00,360,low
dryer_545,retired_couple,dryer,2.8,56,2024-07-11 15:40:00,2024-07-11 16:36:00,2024-07-11 15:40:00,2024-07-11 22:36:00,360,low
electric_stove_546,retired_couple,electric_stove,1.0,25,2024-07-12 08:30:00,2024-07-12 08:55:00,2024-07-12 08:30:00,2024-07-12 08:55:00,0,none
vacuum_cleaner_547,retired_couple,vacuum_cleaner,0.4,20,2024-07-12 11:50:00,2024-07-12 12:10:00,2024-07-12 11:50:00,2024-07-12 12:10:00,0,none
washing_machine_548,retired_couple,washing_machine,0.525,63,2024-07-12 12:00:00,2024-07-12 13:03:00,2024-07-12 12:00:00,2024-07-12 19:03:00,360,low
dryer_549,retired_couple,dryer,2.25,45,2024-07-12 14:20:00,2024-07-12 15:05:00,2024-07-12 14:20:00,2024-07-12 21:05:00,360,low
electric_stove_550,retired_couple,electric_stove,0.92,23,2024-07-13 12:10:00,2024-07-13 12:33:00,2024-07-13 12:10:00,2024-07-13 12:33:00,0,none
electric_stove_551,retired_couple,electric_stove,1.04,26,2024-07-13 18:50:00,2024-07-13 19:16:00,2024-07-13 18:50:00,2024-07-13 19:16:00,0,none
electric_stove_552,retired_couple,electric_stove,1.12,28,2024-07-13 22:00:00,2024-07-13 22:28:00,2024-07-13 22:00:00,2024-07-13 22:28:00,0,none
electric_stove_553,retired_couple,electric_stove,0.88,22,2024-07-14 08:50:00,2024-07-14 09:12:00,2024-07-14 08:50:00,2024-07-14 09:12:00,0,none
electric_stove_554,retired_couple,electric_stove,1.04,26,2024-07-14 17:20:00,2024-07-14 17:46:00,2024-07-14 17:20:00,2024-07-14 17:46:00,0,none
electric_stove_555,retired_couple,electric_stove,1.04,26,2024-07-14 18:50:00,2024-07-14 19:16:00,2024-07-14 18:50:00,2024-07-14 19:16:00,0,none
electric_stove_556,retired_couple,electric_stove,0.92,23,2024-07-15 08:10:00,2024-07-15 08:33:00,2024-07-15 08:10:00,2024-07-15 08:33:00,0,none
washing_machine_557,retired_couple,washing_machine,0.5333,64,2024-07-15 12:10:00,2024-07-15 13:14:00,2024-07-15 12:10:00,2024-07-15 19:14:00,360,low
dishwasher_558,retired_couple,dishwasher,2.3,115,2024-07-16 12:20:00,2024-07-16 14:15:00,2024-07-16 12:20:00,2024-07-17 02:15:00,720,low
electric_stove_559,retired_couple,electric_stove,1.12,28,2024-07-16 17:10:00,2024-07-16 17:38:00,2024-07-16 17:10:00,2024-07-16 17:38:00,0,none
washing_machine_560,retired_couple,washing_machine,0.5333,64,2024-07-17 12:20:00,2024-07-17 13:24:00,2024-07-17 12:20:00,2024-07-17 19:24:00,360,low
dryer_561,retired_couple,dryer,3.25,65,2024-07-17 16:20:00,2024-07-17 17:25:00,2024-07-17 16:20:00,2024-07-17 23:25:00,360,low
electric_stove_562,retired_couple,electric_stove,1.0,25,2024-07-17 18:30:00,2024-07-17 18:55:00,2024-07-17 18:30:00,2024-07-17 18:55:00,0,none
electric_stove_563,retired_couple,electric_stove,1.12,28,2024-07-18 08:10:00,2024-07-18 08:38:00,2024-07-18 08:10:00,2024-07-18 08:38:00,0,none
vacuum_cleaner_564,retired_couple,vacuum_cleaner,0.46,23,2024-07-18 11:30:00,2024-07-18 11:53:00,2024-07-18 11:30:00,2024-07-18 11:53:00,0,none
dishwasher_565,retired_couple,dishwasher,1.5,75,2024-07-18 13:50:00,2024-07-18 15:05:00,2024-07-18 13:50:00,2024-07-19 03:05:00,720,low
electric_stove_566,retired_couple,electric_stove,0.92,23,2024-07-18 17:10:00,2024-07-18 17:33:00,2024-07-18 17:10:00,2024-07-18 17:33:00,0,none
electric_stove_567,retired_couple,electric_stove,1.16,29,2024-07-19 12:00:00,2024-07-19 12:29:00,2024-07-19 12:00:00,2024-07-19 12:29:00,0,none
electric_stove_568,retired_couple,electric_stove,1.08,27,2024-07-19 17:30:00,2024-07-19 17:57:00,2024-07-19 17:30:00,2024-07-19 17:57:00,0,none
electric_stove_569,retired_couple,electric_stove,0.88,22,2024-07-19 20:30:00,2024-07-19 20:52:00,2024-07-19 20:30:00,2024-07-19 20:52:00,0,none
washing_machine_570,retired_couple,washing_machine,0.475,57,2024-07-20 10:30:00,2024-07-20 11:27:00,2024-07-20 10:30:00,2024-07-20 17:27:00,360,low
dryer_571,retired_couple,dryer,1.95,39,2024-07-20 13:30:00,2024-07-20 14:09:00,2024-07-20 13:30:00,2024-07-20 20:09:00,360,low
electric_stove_572,retired_couple,electric_stove,1.04,26,2024-07-20 17:20:00,2024-07-20 17:46:00,2024-07-20 17:20:00,2024-07-20 17:46:00,0,none
electric_stove_573,retired_couple,electric_stove,0.84,21,2024-07-21 12:40:00,2024-07-21 13:01:00,2024-07-21 12:40:00,2024-07-21 13:01:00,0,none
dishwasher_574,retired_couple,dishwasher,1.72,86,2024-07-22 12:30:00,2024-07-22 13:56:00,2024-07-22 12:30:00,2024-07-23 01:56:00,720,low
electric_stove_575,retired_couple,electric_stove,0.88,22,2024-07-22 18:10:00,2024-07-22 18:32:00,2024-07-22 18:10:00,2024-07-22 18:32:00,0,none
electric_stove_576,retired_couple,electric_stove,0.76,19,2024-07-22 23:40:00,2024-07-22 23:59:00,2024-07-22 23:40:00,2024-07-22 23:59:00,0,none
electric_stove_577,retired_couple,electric_stove,1.04,26,2024-07-23 08:10:00,2024-07-23 08:36:00,2024-07-23 08:10:00,2024-07-23 08:36:00,0,none
vacuum_cleaner_578,retired_couple,vacuum_cleaner,0.44,22,2024-07-23 11:00:00,2024-07-23 11:22:00,2024-07-23 11:00:00,2024-07-23 11:22:00,0,none
washing_machine_579,retired_couple,washing_machine,0.475,57,2024-07-23 14:10:00,2024-07-23 15:07:00,2024-07-23 14:10:00,2024-07-23 21:07:00,360,low
dryer_580,retired_couple,dryer,2.75,55,2024-07-23 17:40:00,2024-07-23 18:35:00,2024-07-23 17:40:00,2024-07-24 00:35:00,360,low
washing_machine_581,retired_couple,washing_machine,0.525,63,2024-07-23 18:20:00,2024-07-23 19:23:00,2024-07-23 18:20:00,2024-07-24 01:23:00,360,low
dryer_582,retired_couple,dryer,2.55,51,2024-07-23 22:30:00,2024-07-23 23:21:00,2024-07-23 22:30:00,2024-07-24 05:21:00,360,low
electric_stove_583,retired_couple,electric_stove,0.88,22,2024-07-25 08:10:00,2024-07-25 08:32:00,2024-07-25 08:10:00,2024-07-25 08:32:00,0,none
washing_machine_584,retired_couple,washing_machine,0.5833,70,2024-07-25 09:30:00,2024-07-25 10:40:00,2024-07-25 09:30:00,2024-07-25 16:40:00,360,low
electric_stove_585,retired_couple,electric_stove,0.84,21,2024-07-27 08:00:00,2024-07-27 08:21:00,2024-07-27 08:00:00,2024-07-27 08:21:00,0,none
washing_machine_586,retired_couple,washing_machine,0.5083,61,2024-07-27 09:40:00,2024-07-27 10:41:00,2024-07-27 09:40:00,2024-07-27 16:41:00,360,low
electric_stove_587,retired_couple,electric_stove,0.88,22,2024-07-27 12:00:00,2024-07-27 12:22:00,2024-07-27 12:00:00,2024-07-27 12:22:00,0,none
dryer_588,retired_couple,dryer,2.45,49,2024-07-27 14:30:00,2024-07-27 15:19:00,2024-07-27 14:30:00,2024-07-27 21:19:00,360,low
electric_stove_589,retired_couple,electric_stove,0.92,23,2024-07-27 18:50:00,2024-07-27 19:13:00,2024-07-27 18:50:00,2024-07-27 19:13:00,0,none
electric_stove_590,retired_couple,electric_stove,1.0,25,2024-07-28 17:20:00,2024-07-28 17:45:00,2024-07-28 17:20:00,2024-07-28 17:45:00,0,none
dishwasher_591,retired_couple,dishwasher,1.98,99,2024-07-28 19:20:00,2024-07-28 20:59:00,2024-07-28 19:20:00,2024-07-29 08:59:00,720,low
vacuum_cleaner_592,retired_couple,vacuum_cleaner,0.48,24,2024-07-29 09:10:00,2024-07-29 09:34:00,2024-07-29 09:10:00,2024-07-29 09:34:00,0,none
electric_stove_593,retired_couple,electric_stove,1.0,25,2024-07-29 12:00:00,2024-07-29 12:25:00,2024-07-29 12:00:00,2024-07-29 12:25:00,0,none
washing_machine_594,retired_couple,washing_machine,0.5,60,2024-07-29 15:30:00,2024-07-29 16:30:00,2024-07-29 15:30:00,2024-07-29 22:30:00,360,low
dryer_595,retired_couple,dryer,2.6,52,2024-07-29 18:00:00,2024-07-29 18:52:00,2024-07-29 18:00:00,2024-07-30 00:52:00,360,low
electric_stove_596,retired_couple,electric_stove,1.12,28,2024-07-29 18:30:00,2024-07-29 18:58:00,2024-07-29 18:30:00,2024-07-29 18:58:00,0,none
dishwasher_597,retired_couple,dishwasher,1.66,83,2024-07-30 20:50:00,2024-07-30 22:13:00,2024-07-30 20:50:00,2024-07-31 10:13:00,720,low
electric_stove_598,retired_couple,electric_stove,1.12,28,2024-07-31 08:20:00,2024-07-31 08:48:00,2024-07-31 08:20:00,2024-07-31 08:48:00,0,none
electric_stove_599,retired_couple,electric_stove,0.92,23,2024-07-31 12:40:00,2024-07-31 13:03:00,2024-07-31 12:40:00,2024-07-31 13:03:00,0,none
electric_stove_600,retired_couple,electric_stove,1.24,31,2024-08-02 08:50:00,2024-08-02 09:21:00,2024-08-02 08:50:00,2024-08-02 09:21:00,0,none
electric_stove_601,retired_couple,electric_stove,0.92,23,2024-08-02 12:10:00,2024-08-02 12:33:00,2024-08-02 12:10:00,2024-08-02 12:33:00,0,none
dishwasher_602,retired_couple,dishwasher,2.22,111,2024-08-02 13:30:00,2024-08-02 15:21:00,2024-08-02 13:30:00,2024-08-03 03:21:00,720,low
electric_stove_603,retired_couple,electric_stove,1.2,30,2024-08-03 17:30:00,2024-08-03 18:00:00,2024-08-03 17:30:00,2024-08-03 18:00:00,0,none
dishwasher_604,retired_couple,dishwasher,1.48,74,2024-08-03 20:00:00,2024-08-03 21:14:00,2024-08-03 20:00:00,2024-08-04 09:14:00,720,low
washing_machine_605,retired_couple,washing_machine,0.55,66,2024-08-04 11:30:00,2024-08-04 12:36:00,2024-08-04 11:30:00,2024-08-04 18:36:00,360,low
dryer_606,retired_couple,dryer,2.55,51,2024-08-04 16:30:00,2024-08-04 17:21:00,2024-08-04 16:30:00,2024-08-04 23:21:00,360,low
electric_stove_607,retired_couple,electric_stove,1.12,28,2024-08-05 12:50:00,2024-08-05 13:18:00,2024-08-05 12:50:00,2024-08-05 13:18:00,0,none
electric_stove_608,retired_couple,electric_stove,1.04,26,2024-08-05 18:20:00,2024-08-05 18:46:00,2024-08-05 18:20:00,2024-08-05 18:46:00,0,none
electric_stove_609,retired_couple,electric_stove,0.96,24,2024-08-06 08:50:00,2024-08-06 09:14:00,2024-08-06 08:50:00,2024-08-06 09:14:00,0,none
vacuum_cleaner_610,retired_couple,vacuum_cleaner,0.54,27,2024-08-06 09:30:00,2024-08-06 09:57:00,2024-08-06 09:30:00,2024-08-06 09:57:00,0,none
washing_machine_611,retired_couple,washing_machine,0.5,60,2024-08-06 09:50:00,2024-08-06 10:50:00,2024-08-06 09:50:00,2024-08-06 16:50:00,360,low
electric_stove_612,retired_couple,electric_stove,1.12,28,2024-08-06 18:00:00,2024-08-06 18:28:00,2024-08-06 18:00:00,2024-08-06 18:28:00,0,none
washing_machine_613,retired_couple,washing_machine,0.5083,61,2024-08-07 13:40:00,2024-08-07 14:41:00,2024-08-07 13:40:00,2024-08-07 20:41:00,360,low
electric_stove_614,retired_couple,electric_stove,0.96,24,2024-08-07 18:30:00,2024-08-07 18:54:00,2024-08-07 18:30:00,2024-08-07 18:54:00,0,none
vacuum_cleaner_615,retired_couple,vacuum_cleaner,0.48,24,2024-08-08 09:40:00,2024-08-08 10:04:00,2024-08-08 09:40:00,2024-08-08 10:04:00,0,none
electric_stove_616,retired_couple,electric_stove,1.04,26,2024-08-08 17:10:00,2024-08-08 17:36:00,2024-08-08 17:10:00,2024-08-08 17:36:00,0,none
electric_stove_617,retired_couple,electric_stove,0.88,22,2024-08-08 18:40:00,2024-08-08 19:02:00,2024-08-08 18:40:00,2024-08-08 19:02:00,0,none
electric_stove_618,retired_couple,electric_stove,1.16,29,2024-08-08 23:10:00,2024-08-08 23:39:00,2024-08-08 23:10:00,2024-08-08 23:39:00,0,none
electric_stove_619,retired_couple,electric_stove,1.12,28,2024-08-09 08:40:00,2024-08-09 09:08:00,2024-08-09 08:40:00,2024-08-09 09:08:00,0,none
washing_machine_620,retired_couple,washing_machine,0.55,66,2024-08-09 11:30:00,2024-08-09 12:36:00,2024-08-09 11:30:00,2024-08-09 18:36:00,360,low
dryer_621,retired_couple,dryer,2.65,53,2024-08-09 13:00:00,2024-08-09 13:53:00,2024-08-09 13:00:00,2024-08-09 19:53:00,360,low
washing_machine_622,retired_couple,washing_machine,0.5083,61,2024-08-09 14:20:00,2024-08-09 15:21:00,2024-08-09 14:20:00,2024-08-09 21:21:00,360,low
dryer_623,retired_couple,dryer,2.6,52,2024-08-09 18:30:00,2024-08-09 19:22:00,2024-08-09 18:30:00,2024-08-10 01:22:00,360,low
electric_stove_624,retired_couple,electric_stove,0.92,23,2024-08-10 08:00:00,2024-08-10 08:23:00,2024-08-10 08:00:00,2024-08-10 08:23:00,0,none
electric_stove_625,retired_couple,electric_stove,0.8,20,2024-08-10 18:00:00,2024-08-10 18:20:00,2024-08-10 18:00:00,2024-08-10 18:20:00,0,none
dishwasher_626,retired_couple,dishwasher,1.8,90,2024-08-10 19:50:00,2024-08-10 21:20:00,2024-08-10 19:50:00,2024-08-11 09:20:00,720,low
electric_stove_627,retired_couple,electric_stove,0.96,24,2024-08-10 22:50:00,2024-08-10 23:14:00,2024-08-10 22:50:00,2024-08-10 23:14:00,0,none
dishwasher_628,retired_couple,dishwasher,1.82,91,2024-08-11 12:40:00,2024-08-11 14:11:00,2024-08-11 12:40:00,2024-08-12 02:11:00,720,low
vacuum_cleaner_629,retired_couple,vacuum_cleaner,0.5,25,2024-08-12 09:10:00,2024-08-12 09:35:00,2024-08-12 09:10:00,2024-08-12 09:35:00,0,none
electric_stove_630,retired_couple,electric_stove,0.92,23,2024-08-12 12:00:00,2024-08-12 12:23:00,2024-08-12 12:00:00,2024-08-12 12:23:00,0,none
dishwasher_631,retired_couple,dishwasher,1.74,87,2024-08-12 19:40:00,2024-08-12 21:07:00,2024-08-12 19:40:00,2024-08-13 09:07:00,720,low
electric_stove_632,retired_couple,electric_stove,1.04,26,2024-08-13 08:40:00,2024-08-13 09:06:00,2024-08-13 08:40:00,2024-08-13 09:06:00,0,none
dishwasher_633,retired_couple,dishwasher,1.74,87,2024-08-13 19:50:00,2024-08-13 21:17:00,2024-08-13 19:50:00,2024-08-14 09:17:00,720,low
electric_stove_634,retired_couple,electric_stove,0.8,20,2024-08-14 08:30:00,2024-08-14 08:50:00,2024-08-14 08:30:00,2024-08-14 08:50:00,0,none
washing_machine_635,retired_couple,washing_machine,0.5083,61,2024-08-14 15:30:00,2024-08-14 16:31:00,2024-08-14 15:30:00,2024-08-14 22:31:00,360,low
electric_stove_636,retired_couple,electric_stove,1.0,25,2024-08-14 17:30:00,2024-08-14 17:55:00,2024-08-14 17:30:00,2024-08-14 17:55:00,0,none
electric_stove_637,retired_couple,electric_stove,0.96,24,2024-08-14 18:50:00,2024-08-14 19:14:00,2024-08-14 18:50:00,2024-08-14 19:14:00,0,none
dryer_638,retired_couple,dryer,2.5,50,2024-08-14 19:50:00,2024-08-14 20:40:00,2024-08-14 19:50:00,2024-08-15 02:40:00,360,low
vacuum_cleaner_639,retired_couple,vacuum_cleaner,0.52,26,2024-08-15 09:10:00,2024-08-15 09:36:00,2024-08-15 09:10:00,2024-08-15 09:36:00,0,none
washing_machine_640,retired_couple,washing_machine,0.4167,50,2024-08-15 11:50:00,2024-08-15 12:40:00,2024-08-15 11:50:00,2024-08-15 18:40:00,360,low
dryer_641,retired_couple,dryer,2.45,49,2024-08-15 16:10:00,2024-08-15 16:59:00,2024-08-15 16:10:00,2024-08-15 22:59:00,360,low
electric_stove_642,retired_couple,electric_stove,0.92,23,2024-08-16 08:30:00,2024-08-16 08:53:00,2024-08-16 08:30:00,2024-08-16 08:53:00,0,none
washing_machine_643,retired_couple,washing_machine,0.5083,61,2024-08-16 12:20:00,2024-08-16 13:21:00,2024-08-16 12:20:00,2024-08-16 19:21:00,360,low
dryer_644,retired_couple,dryer,2.45,49,2024-08-16 15:00:00,2024-08-16 15:49:00,2024-08-16 15:00:00,2024-08-16 21:49:00,360,low
washing_machine_645,retired_couple,washing_machine,0.4417,53,2024-08-16 15:50:00,2024-08-16 16:43:00,2024-08-16 15:50:00,2024-08-16 22:43:00,360,low
dryer_646,retired_couple,dryer,2.45,49,2024-08-16 17:20:00,2024-08-16 18:09:00,2024-08-16 17:20:00,2024-08-17 00:09:00,360,low
electric_stove_647,retired_couple,electric_stove,0.84,21,2024-08-16 18:30:00,2024-08-16 18:51:00,2024-08-16 18:30:00,2024-08-16 18:51:00,0,none
electric_stove_648,retired_couple,electric_stove,1.0,25,2024-08-17 08:30:00,2024-08-17 08:55:00,2024-08-17 08:30:00,2024-08-17 08:55:00,0,none
dishwasher_649,retired_couple,dishwasher,2.08,104,2024-08-17 13:50:00,2024-08-17 15:34:00,2024-08-17 13:50:00,2024-08-18 03:34:00,720,low
electric_stove_650,retired_couple,electric_stove,0.68,17,2024-08-19 08:20:00,2024-08-19 08:37:00,2024-08-19 08:20:00,2024-08-19 08:37:00,0,none
washing_machine_651,retired_couple,washing_machine,0.45,54,2024-08-19 10:40:00,2024-08-19 11:34:00,2024-08-19 10:40:00,2024-08-19 17:34:00,360,low
dryer_652,retired_couple,dryer,2.75,55,2024-08-19 13:40:00,2024-08-19 14:35:00,2024-08-19 13:40:00,2024-08-19 20:35:00,360,low
electric_stove_653,retired_couple,electric_stove,0.88,22,2024-08-19 17:40:00,2024-08-19 18:02:00,2024-08-19 17:40:00,2024-08-19 18:02:00,0,none
electric_stove_654,retired_couple,electric_stove,0.88,22,2024-08-20 17:50:00,2024-08-20 18:12:00,2024-08-20 17:50:00,2024-08-20 18:12:00,0,none
vacuum_cleaner_655,retired_couple,vacuum_cleaner,0.46,23,2024-08-21 09:00:00,2024-08-21 09:23:00,2024-08-21 09:00:00,2024-08-21 09:23:00,0,none
washing_machine_656,retired_couple,washing_machine,0.5333,64,2024-08-21 13:30:00,2024-08-21 14:34:00,2024-08-21 13:30:00,2024-08-21 20:34:00,360,low
dryer_657,retired_couple,dryer,2.6,52,2024-08-21 15:40:00,2024-08-21 16:32:00,2024-08-21 15:40:00,2024-08-21 22:32:00,360,low
dishwasher_658,retired_couple,dishwasher,1.74,87,2024-08-21 19:10:00,2024-08-21 20:37:00,2024-08-21 19:10:00,2024-08-22 08:37:00,720,low
washing_machine_659,retired_couple,washing_machine,0.4167,50,2024-08-21 21:10:00,2024-08-21 22:00:00,2024-08-21 21:10:00,2024-08-22 04:00:00,360,low
dryer_660,retired_couple,dryer,1.75,35,2024-08-22 00:10:00,2024-08-22 00:45:00,2024-08-22 00:10:00,2024-08-22 06:45:00,360,low
electric_stove_661,retired_couple,electric_stove,0.96,24,2024-08-22 08:40:00,2024-08-22 09:04:00,2024-08-22 08:40:00,2024-08-22 09:04:00,0,none
vacuum_cleaner_662,retired_couple,vacuum_cleaner,0.46,23,2024-08-22 11:50:00,2024-08-22 12:13:00,2024-08-22 11:50:00,2024-08-22 12:13:00,0,none
electric_stove_663,retired_couple,electric_stove,0.96,24,2024-08-22 12:20:00,2024-08-22 12:44:00,2024-08-22 12:20:00,2024-08-22 12:44:00,0,none
dishwasher_664,retired_couple,dishwasher,1.98,99,2024-08-22 19:30:00,2024-08-22 21:09:00,2024-08-22 19:30:00,2024-08-23 09:09:00,720,low
electric_stove_665,retired_couple,electric_stove,1.0,25,2024-08-24 08:20:00,2024-08-24 08:45:00,2024-08-24 08:20:00,2024-08-24 08:45:00,0,none
electric_stove_666,retired_couple,electric_stove,1.04,26,2024-08-24 17:00:00,2024-08-24 17:26:00,2024-08-24 17:00:00,2024-08-24 17:26:00,0,none
electric_stove_667,retired_couple,electric_stove,1.12,28,2024-08-24 18:40:00,2024-08-24 19:08:00,2024-08-24 18:40:00,2024-08-24 19:08:00,0,none
dishwasher_668,retired_couple,dishwasher,2.02,101,2024-08-24 20:50:00,2024-08-24 22:31:00,2024-08-24 20:50:00,2024-08-25 10:31:00,720,low
washing_machine_669,retired_couple,washing_machine,0.55,66,2024-08-26 09:50:00,2024-08-26 10:56:00,2024-08-26 09:50:00,2024-08-26 16:56:00,360,low
dryer_670,retired_couple,dryer,2.65,53,2024-08-26 13:50:00,2024-08-26 14:43:00,2024-08-26 13:50:00,2024-08-26 20:43:00,360,low
electric_stove_671,retired_couple,electric_stove,0.92,23,2024-08-26 17:00:00,2024-08-26 17:23:00,2024-08-26 17:00:00,2024-08-26 17:23:00,0,none
vacuum_cleaner_672,retired_couple,vacuum_cleaner,0.56,28,2024-08-27 11:30:00,2024-08-27 11:58:00,2024-08-27 11:30:00,2024-08-27 11:58:00,0,none
electric_stove_673,retired_couple,electric_stove,1.08,27,2024-08-27 12:50:00,2024-08-27 13:17:00,2024-08-27 12:50:00,2024-08-27 13:17:00,0,none
electric_stove_674,retired_couple,electric_stove,1.04,26,2024-08-27 18:50:00,2024-08-27 19:16:00,2024-08-27 18:50:00,2024-08-27 19:16:00,0,none
