Electricity.Timestep,Time,HH1 - Kitchen - Dishwasher NEFF SD6P1F (2011) [kWh],HH1 - Kitchen - Dryer / Miele T 8626 WP [kWh],HH1 - Garden - Hedge Trimmer / Bosch AHS 550-24 ST [kWh],HH1 - Garden - Atika LH 2500 G [kWh],HH1 - Garden - Lawn Mower / Sabo 32-EL [kWh],HH1 - Kitchen - Washing Machine / Bosch WAE 28143 [kWh],HH1 - Bath - Hair Dryer Braun Silencio 1250 [kWh],HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh],HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh].1,HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh].2,HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh].3
434520,10/28/2016 18:00,0.0,0.0,0.25739742570119,0.21305925645874,0.0,0.0,0.0,0.0,0,0.0030245249260887,0
434580,10/28/2016 19:00,0.0,0.0,0.0,0.338502372870603,0.491522471119583,0.0,0.0801029026658578,0.0,0,0.0030213257690477,0
434640,10/28/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030168294865064,0
434700,10/28/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029840638681415,0
434760,10/28/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029329570244021,0
434820,10/28/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029424852734752,0
434880,10/29/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002989639898756,0
434940,10/29/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002943834825007,0
435000,10/29/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0028928158038742,0
435060,10/29/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029609642700587,0
435120,10/29/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030125795969058,0
435180,10/29/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030152431993442,0
435240,10/29/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030259526733969,0
435300,10/29/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030412419034868,0
435360,10/29/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030504734184302,0
435420,10/29/2016 09:00,0.654540108295082,0.0,0.0,0.0,0.0,0.468810024394446,0.0,0.0,0,0.0030651540003745,0
435480,10/29/2016 10:00,0.116941099387978,0.0,0.0,0.0,0.0,0.100717034308215,0.0,0.0,0,0.0030186831670435,0
435540,10/29/2016 11:00,0.0039269164016393,0.0,0.269814481176063,0.115409031333915,0.0,0.0865957007407423,0.0,0.0,0,0.0029927167895545,0
435600,10/29/2016 12:00,0.0,0.0,0.0,0.447650431660337,0.490946098954304,0.0,0.0,0.0,0,0.0029604174734506,0
435660,10/29/2016 13:00,0.0,0.361298974287429,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030619791417442,0
435720,10/29/2016 14:00,0.0,0.830113494645836,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029521754317481,0
435780,10/29/2016 15:00,0.0,0.266797543430655,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030925988490398,0
435840,10/29/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029611565033333,0
435900,10/29/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029597500288663,0
435960,10/29/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029545365866396,0
436020,10/29/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248746149176638,0,0.0005072988603412,0
436080,10/29/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302100890757586,0,0.0,0
436140,10/29/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301369987334428,0,0.0,0
436200,10/29/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151811201947861,0,0.0015747022757113,0
436260,10/29/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029796527046419,0
436320,10/30/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030658696095516,0
436380,10/30/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029534378721463,0
436440,10/30/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029741346767555,0
436500,10/30/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002967372173102,0
436560,10/30/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029654444250841,0
436620,10/30/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030297030576831,0
436680,10/30/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030577066476612,0
436740,10/30/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030062939874478,0
436800,10/30/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029995127955609,0
436860,10/30/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030234403816372,0
436920,10/30/2016 10:00,0.600481149670218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030997244839844,0
436980,10/30/2016 11:00,0.288532486393443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030496732587166,0
437040,10/30/2016 12:00,0.143213636286885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029132837877782,0
437100,10/30/2016 13:00,0.0017317819453551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029979742809996,0
437160,10/30/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029910816719149,0
437220,10/30/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029407618835824,0
437280,10/30/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0636469876344755,0.0,0,0.0030426817070107,0
437340,10/30/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030165972615477,0
437400,10/30/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029723274774286,0
437460,10/30/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029605025118272,0
437520,10/30/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029721115085851,0
437580,10/30/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030261046652343,0
437640,10/30/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030508992014879,0
437700,10/30/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030134210076492,0
437760,10/31/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030198254835816,0
437820,10/31/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002896224017222,0
437880,10/31/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030649156924536,0
437940,10/31/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029607379086219,0
438000,10/31/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029811171867996,0
438060,10/31/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029839233625658,0
438120,10/31/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003048805143281,0
438180,10/31/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030100374603009,0
438240,10/31/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030343600433986,0
438300,10/31/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030324688904566,0
438360,10/31/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.895598914194455,0.0,0.0,0,0.002955875824468,0
438420,10/31/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0790057693124933,0.0,0.0,0,0.0029783450527333,0
438480,10/31/2016 12:00,0.0,0.578881243905128,0.0,0.0,0.0,0.362226487131941,0.0,0.0,0,0.0029588020218702,0
438540,10/31/2016 13:00,0.0,0.798335506489434,0.0,0.0,0.0,0.210520977061466,0.0,0.0,0,0.0029945517348067,0
438600,10/31/2016 14:00,0.0,0.0608794179513465,0.0,0.0,0.0,0.097688958230887,0.0,0.0,0,0.0030479743816167,0
438660,10/31/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030052332502857,0
438720,10/31/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029249916546969,0
438780,10/31/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029393441115106,0
438840,10/31/2016 18:00,0.0178255208724044,0.54998188004425,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029653199257226,0
438900,10/31/2016 19:00,0.875631160846994,0.827690891739447,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029942078867707,0
438960,10/31/2016 20:00,0.0911502926885245,0.613828420440631,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029614230268274,0
439020,10/31/2016 21:00,0.0677253682131146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029781990163773,0
439080,10/31/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029940803983615,0
439140,10/31/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029301875214574,0
439200,11/1/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029546665145392,0
439260,11/1/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030081328482825,0
439320,11/1/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029700032569861,0
439380,11/1/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003007205843074,0
439440,11/1/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030205971598625,0
439500,11/1/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029824273262011,0
439560,11/1/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029263959950101,0
439620,11/1/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002954823831124,0
439680,11/1/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029831419051202,0
439740,11/1/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0344292050012397,0.0,0,0.0029595762105736,0
439800,11/1/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0391753616002478,0.0,0,0.0030169598730193,0
439860,11/1/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029891180540455,0
439920,11/1/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030535653830989,0
439980,11/1/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029544654225322,0
440040,11/1/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030094815150454,0
440100,11/1/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030644642654172,0
440160,11/1/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029821066318435,0
440220,11/1/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002994578009481,0
440280,11/1/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030625292827614,0
440340,11/1/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029007175051026,0
440400,11/1/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030196300569833,0
440460,11/1/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029916882157167,0
440520,11/1/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029168605941262,0
440580,11/1/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029331867931416,0
440640,11/2/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030475962535649,0
440700,11/2/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029979563808657,0
440760,11/2/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030692272271675,0
440820,11/2/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029870148261709,0
440880,11/2/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029578183438063,0
440940,11/2/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030248958654778,0
441000,11/2/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029607735697954,0
441060,11/2/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029853057558223,0
441120,11/2/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029883642511154,0
441180,11/2/2016 09:00,0.0674069543423498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029511991008893,0
441240,11/2/2016 10:00,0.803030274071038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030415780466491,0
441300,11/2/2016 11:00,0.151035572852459,0.0,0.278722872156603,0.0,0.0,0.0,0.0,0.0,0,0.0029606506631653,0
441360,11/2/2016 12:00,0.0052004349453551,0.0,0.0,0.571664792972352,0.50983937244597,0.0,0.0,0.0,0,0.0029380931150084,0
441420,11/2/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029265381032636,0
441480,11/2/2016 14:00,0.0,0.0,0.288903734608633,0.0,0.0,0.0,0.0,0.0,0,0.0030067404707032,0
441540,11/2/2016 15:00,0.0,0.0,0.0,0.628567906933141,0.532315312364907,0.0,0.0,0.0,0,0.0030107667768041,0
441600,11/2/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029179833185152,0
441660,11/2/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003049150048471,0
441720,11/2/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030170486894393,0
441780,11/2/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030114123617438,0
441840,11/2/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029684057093052,0
441900,11/2/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029894929378328,0
441960,11/2/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030253509691696,0
442020,11/2/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029503346335493,0
442080,11/3/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003040695613187,0
442140,11/3/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030197513923851,0
442200,11/3/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003035381831074,0
442260,11/3/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029280392048351,0
442320,11/3/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030256235237893,0
442380,11/3/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029479462740949,0
442440,11/3/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029723683194865,0
442500,11/3/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030098729962407,0
442560,11/3/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.105743172415066,0.0,0,0.0030073349060401,0
442620,11/3/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029666955474163,0
442680,11/3/2016 10:00,0.0030518874844262,0.0,0.0,0.0,0.0,0.344620992369385,0.0,0.0,0,0.0030174066538094,0
442740,11/3/2016 11:00,0.921579715491803,0.0,0.0,0.0,0.0,0.266572027053796,0.0,0.0,0,0.0029609363894157,0
442800,11/3/2016 12:00,0.0266450427431694,0.0,0.0,0.0,0.0,0.113257351772762,0.0,0.0,0,0.0029813371205487,0
442860,11/3/2016 13:00,0.136854046467213,0.676734357976129,0.0,0.0,0.0,0.0039346361407321,0.0,0.0,0,0.0030335366564369,0
442920,11/3/2016 14:00,0.0,0.796424196551749,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002917963468365,0
442980,11/3/2016 15:00,0.0,0.221618310209944,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030471976904194,0
443040,11/3/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029858402166017,0
443100,11/3/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0300757569725074,0,0.0,0
443160,11/3/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295829134824136,0,0.0,0
443220,11/3/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294220220273761,0,0.0,0
443280,11/3/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010922896679464,0,0.0019090012960057,0
443340,11/3/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030384934647392,0
443400,11/3/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029633241769054,0
443460,11/3/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029465362371474,0
443520,11/4/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003031506951365,0
443580,11/4/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029745598181836,0
443640,11/4/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029490184657267,0
443700,11/4/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029932902777326,0
443760,11/4/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029260725521844,0
443820,11/4/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029565862249216,0
443880,11/4/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029739901677566,0
443940,11/4/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030446122442681,0
444000,11/4/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030146416192196,0
444060,11/4/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030558243378729,0
444120,11/4/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029176661917165,0
444180,11/4/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00295343415184,0
444240,11/4/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030464063010687,0
444300,11/4/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029962901577561,0
444360,11/4/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029916420507389,0
444420,11/4/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029795429032276,0
444480,11/4/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030627632741194,0
444540,11/4/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030776761615231,0
444600,11/4/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029663836011633,0
444660,11/4/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030023381172293,0
444720,11/4/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030284380291254,0
444780,11/4/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029759244582003,0
444840,11/4/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003007488148455,0
444900,11/4/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030104655593357,0
444960,11/5/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029819946361606,0
445020,11/5/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030223562775495,0
445080,11/5/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030686487268711,0
445140,11/5/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029631970916875,0
445200,11/5/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002998854595905,0
445260,11/5/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029383271549909,0
445320,11/5/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029993145047916,0
445380,11/5/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002941593998663,0
445440,11/5/2016 08:00,0.865718334096448,0.0,0.0,0.0,0.0,0.0,0.234179192730627,0.0,0,0.0030073206943081,0
445500,11/5/2016 09:00,0.0270761243907104,0.0,0.0,0.0,0.0,0.0,0.112593102434085,0.0,0,0.0030181576615526,0
445560,11/5/2016 10:00,0.140908695836065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029739541463811,0
445620,11/5/2016 11:00,0.0002558999726775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029831833982575,0
445680,11/5/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029588163143911,0
445740,11/5/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029602313523394,0
445800,11/5/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030604389411457,0
445860,11/5/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029897946117352,0
445920,11/5/2016 16:00,0.0,0.0,0.26657578925651,0.0,0.0,0.0,0.0,0.0,0,0.0030785582408275,0
445980,11/5/2016 17:00,0.0,0.0,0.0,0.561638203016887,0.482949703362598,0.0,0.0,0.0,0,0.0030510001612251,0
446040,11/5/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030125591264972,0
446100,11/5/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029625095374139,0
446160,11/5/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030156992936595,0
446220,11/5/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030598217849427,0
446280,11/5/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029808822840398,0
446340,11/5/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030032069114816,0
446400,11/6/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030490245251829,0
446460,11/6/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030101863717429,0
446520,11/6/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030049565723722,0
446580,11/6/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030153180329074,0
446640,11/6/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030539335128055,0
446700,11/6/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029782600612457,0
446760,11/6/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029698875812307,0
446820,11/6/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030047031862722,0
446880,11/6/2016 08:00,0.807004887894262,0.0,0.0,0.0,0.0,0.521116527588865,0.0,0.0,0,0.0029955982885582,0
446940,11/6/2016 09:00,0.144189771666667,0.0,0.0,0.0,0.0,0.218478724732133,0.0,0.0,0,0.0030030100341044,0
447000,11/6/2016 10:00,0.143876500603825,0.0,0.0,0.0,0.0,0.12260295473833,0.0,0.0,0,0.0030423722752004,0
447060,11/6/2016 11:00,0.0027851466010929,0.0,0.0,0.0,0.0,0.0384061578510132,0.0,0.0,0,0.0030222148699176,0
447120,11/6/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029394176706657,0
447180,11/6/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030644279419922,0
447240,11/6/2016 14:00,0.0,0.896393381255973,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030374850980318,0
447300,11/6/2016 15:00,0.0,0.783343475527359,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030022920749424,0
447360,11/6/2016 16:00,0.0,0.445066095378773,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029963855375081,0
447420,11/6/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030183415145603,0
447480,11/6/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029870796268366,0
447540,11/6/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030054242403061,0
447600,11/6/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030658852705584,0
447660,11/6/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029478009031164,0
447720,11/6/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030296729343288,0
447780,11/6/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002986532082025,0
447840,11/7/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029964176452983,0
447900,11/7/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030615600385814,0
