Latitude (decimal degrees):	45.045
Longitude (decimal degrees):	7.636
Elevation (m):	262
Radiation database:	PVGIS-SARAH3


Slope: 41 deg. (optimum)
Azimuth: -1 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	31.8
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180115:1510,1157.6,11.19,44.3,1.24,8.13,4.59,1.03,0.0
20180115:1610,0.0,0.0,0.0,0.0,0.0,4.13,0.9,0.0
20180115:1710,0.0,0.0,0.0,0.0,0.0,3.38,0.83,0.0
20180115:1810,0.0,0.0,0.0,0.0,0.0,3.06,0.76,0.0
20180115:1910,0.0,0.0,0.0,0.0,0.0,2.33,1.24,0.0
20180115:2010,0.0,0.0,0.0,0.0,0.0,2.27,1.24,0.0
20180115:2110,0.0,0.0,0.0,0.0,0.0,2.34,1.03,0.0
20180115:2210,0.0,0.0,0.0,0.0,0.0,2.18,0.9,0.0
20180115:2310,0.0,0.0,0.0,0.0,0.0,2.02,0.9,0.0
20180116:0010,0.0,0.0,0.0,0.0,0.0,1.94,0.9,0.0
20180116:0110,0.0,0.0,0.0,0.0,0.0,1.88,0.9,0.0
20180116:0210,0.0,0.0,0.0,0.0,0.0,1.75,1.03,0.0
20180116:0310,0.0,0.0,0.0,0.0,0.0,1.59,1.03,0.0
20180116:0410,0.0,0.0,0.0,0.0,0.0,1.68,0.97,0.0
20180116:0510,0.0,0.0,0.0,0.0,0.0,1.61,0.97,0.0
20180116:0610,0.0,0.0,0.0,0.0,0.0,1.23,0.97,0.0
20180116:0710,0.0,0.0,0.0,0.0,0.0,-0.1,1.1,0.0
20180116:0810,2516.82,39.85,62.66,1.76,8.77,0.24,0.97,0.0
20180116:0910,5334.32,71.27,126.73,3.71,15.87,1.72,1.1,0.0
20180116:1010,6672.9,77.34,166.51,4.93,21.01,2.52,1.31,0.0
20180116:1110,6527.8,60.43,179.76,5.27,23.69,3.74,1.38,0.0
20180116:1210,12182.79,223.58,216.22,7.03,23.61,4.53,1.45,0.0
20180116:1310,19821.21,602.9,132.65,8.2,20.78,5.84,1.45,0.0
20180116:1410,16042.0,484.29,104.54,5.91,15.52,6.46,1.66,0.0
20180116:1510,8676.32,248.6,74.29,2.64,8.33,6.08,1.66,0.0
20180116:1610,0.0,0.0,0.0,0.0,0.0,4.91,1.38,0.0
20180116:1710,0.0,0.0,0.0,0.0,0.0,3.71,0.97,0.0
20180116:1810,0.0,0.0,0.0,0.0,0.0,4.09,0.83,0.0
20180116:1910,0.0,0.0,0.0,0.0,0.0,4.06,0.83,0.0
20180116:2010,0.0,0.0,0.0,0.0,0.0,3.86,0.76,0.0
20180116:2110,0.0,0.0,0.0,0.0,0.0,3.87,0.48,0.0
20180116:2210,0.0,0.0,0.0,0.0,0.0,3.62,0.41,0.0
20180116:2310,0.0,0.0,0.0,0.0,0.0,3.65,0.07,0.0
20180117:0010,0.0,0.0,0.0,0.0,0.0,3.56,0.14,0.0
20180117:0110,0.0,0.0,0.0,0.0,0.0,3.03,0.07,0.0
20180117:0210,0.0,0.0,0.0,0.0,0.0,3.27,0.69,0.0
20180117:0310,0.0,0.0,0.0,0.0,0.0,1.64,1.17,0.0
20180117:0410,0.0,0.0,0.0,0.0,0.0,2.26,0.55,0.0
20180117:0510,0.0,0.0,0.0,0.0,0.0,0.06,1.24,0.0
20180117:0610,0.0,0.0,0.0,0.0,0.0,-0.59,1.86,0.0
20180117:0710,0.0,0.0,0.0,0.0,0.0,1.11,1.03,0.0
20180117:0810,593.41,0.0,33.34,0.93,8.89,1.49,1.31,0.0
20180117:0910,1135.06,0.0,54.39,1.51,16.01,4.29,1.24,0.0
20180117:1010,7506.02,100.13,177.74,5.32,21.17,7.86,2.07,0.0
20180117:1110,5367.02,35.6,168.42,4.86,23.88,8.73,3.03,0.0
20180117:1210,9868.85,151.1,209.9,6.49,23.82,9.06,3.31,0.0
20180117:1310,15306.68,366.54,193.42,7.27,20.99,9.21,3.1,0.0
20180117:1410,18348.01,607.07,70.07,6.54,15.73,9.04,3.03,0.0
20180117:1510,11060.11,351.12,59.73,3.05,8.53,8.03,2.62,0.0
20180117:1610,0.0,0.0,0.0,0.0,0.0,6.41,2.41,0.0
20180117:1710,0.0,0.0,0.0,0.0,0.0,4.39,2.34,0.0
20180117:1810,0.0,0.0,0.0,0.0,0.0,2.34,2.28,0.0
20180117:1910,0.0,0.0,0.0,0.0,0.0,5.58,1.24,0.0
20180117:2010,0.0,0.0,0.0,0.0,0.0,3.91,1.52,0.0
20180117:2110,0.0,0.0,0.0,0.0,0.0,1.11,2.0,0.0
20180117:2210,0.0,0.0,0.0,0.0,0.0,0.19,1.93,0.0
20180117:2310,0.0,0.0,0.0,0.0,0.0,-0.04,1.59,0.0
20180118:0010,0.0,0.0,0.0,0.0,0.0,-0.98,1.59,0.0
20180118:0110,0.0,0.0,0.0,0.0,0.0,-1.69,1.66,0.0
20180118:0210,0.0,0.0,0.0,0.0,0.0,-1.81,1.66,0.0
20180118:0310,0.0,0.0,0.0,0.0,0.0,-1.69,1.66,0.0
20180118:0410,0.0,0.0,0.0,0.0,0.0,-1.65,1.66,0.0
20180118:0510,0.0,0.0,0.0,0.0,0.0,-0.15,1.24,0.0
20180118:0610,0.0,0.0,0.0,0.0,0.0,1.22,0.55,0.0
20180118:0710,0.0,0.0,0.0,0.0,0.0,0.73,0.55,0.0
20180118:0810,11165.84,335.07,70.81,3.15,9.01,0.88,0.55,0.0
20180118:0910,17897.16,566.23,89.53,6.47,16.15,1.61,0.48,0.0
20180118:1010,21269.96,687.08,110.39,8.76,21.34,4.61,0.9,0.0
20180118:1110,22993.98,745.26,122.9,9.96,24.07,5.62,1.31,0.0
20180118:1210,22400.58,713.2,134.15,9.81,24.02,6.32,1.24,0.0
20180118:1310,18409.28,525.03,161.33,8.06,21.2,6.89,1.1,0.0
20180118:1410,16389.03,505.45,101.29,6.15,15.94,7.03,1.24,0.0
20180118:1510,11210.92,358.18,59.39,3.15,8.74,6.48,1.1,0.0
20180118:1610,0.0,0.0,0.0,0.0,0.0,4.44,1.03,0.0
20180118:1710,0.0,0.0,0.0,0.0,0.0,3.91,0.97,0.0
20180118:1810,0.0,0.0,0.0,0.0,0.0,3.47,0.69,0.0
20180118:1910,0.0,0.0,0.0,0.0,0.0,4.58,0.48,0.0
20180118:2010,0.0,0.0,0.0,0.0,0.0,3.81,0.69,0.0
20180118:2110,0.0,0.0,0.0,0.0,0.0,3.35,0.41,0.0
20180118:2210,0.0,0.0,0.0,0.0,0.0,2.71,0.28,0.0
20180118:2310,0.0,0.0,0.0,0.0,0.0,2.2,0.21,0.0
20180119:0010,0.0,0.0,0.0,0.0,0.0,1.61,0.41,0.0
20180119:0110,0.0,0.0,0.0,0.0,0.0,1.16,0.48,0.0
20180119:0210,0.0,0.0,0.0,0.0,0.0,0.87,0.55,0.0
20180119:0310,0.0,0.0,0.0,0.0,0.0,0.79,0.55,0.0
20180119:0410,0.0,0.0,0.0,0.0,0.0,0.82,0.55,0.0
20180119:0510,0.0,0.0,0.0,0.0,0.0,0.84,0.69,0.0
20180119:0610,0.0,0.0,0.0,0.0,0.0,0.72,0.69,0.0
20180119:0710,0.0,0.0,0.0,0.0,0.0,1.8,0.41,0.0
20180119:0810,11491.28,351.27,69.87,3.27,9.14,2.14,0.34,0.0
20180119:0910,18019.71,587.22,86.73,6.66,16.3,3.88,0.07,0.0
20180119:1010,21077.24,700.83,110.8,8.96,21.52,6.8,0.21,0.0
20180119:1110,22817.14,788.97,109.53,10.28,24.27,9.25,0.34,0.0
20180119:1210,22663.15,796.36,104.67,10.3,24.24,11.13,0.34,0.0
20180119:1310,20253.01,678.79,114.5,8.84,21.42,12.09,0.48,0.0
20180119:1410,16546.2,541.07,94.54,6.42,16.16,11.9,0.48,0.0
20180119:1510,9781.86,302.9,72.84,3.05,8.95,11.62,0.34,0.0
20180119:1610,0.0,0.0,0.0,0.0,0.0,11.15,0.48,0.0
20180119:1710,0.0,0.0,0.0,0.0,0.0,10.04,0.69,0.0
20180119:1810,0.0,0.0,0.0,0.0,0.0,8.87,0.76,0.0
20180119:1910,0.0,0.0,0.0,0.0,0.0,6.59,1.59,0.0
20180119:2010,0.0,0.0,0.0,0.0,0.0,3.04,1.79,0.0
20180119:2110,0.0,0.0,0.0,0.0,0.0,1.34,1.86,0.0
20180119:2210,0.0,0.0,0.0,0.0,0.0,0.84,1.72,0.0
20180119:2310,0.0,0.0,0.0,0.0,0.0,0.22,1.72,0.0
20180120:0010,0.0,0.0,0.0,0.0,0.0,-0.32,1.72,0.0
20180120:0110,0.0,0.0,0.0,0.0,0.0,-0.69,1.72,0.0
20180120:0210,0.0,0.0,0.0,0.0,0.0,-1.07,1.79,0.0
20180120:0310,0.0,0.0,0.0,0.0,0.0,-1.6,1.93,0.0
20180120:0410,0.0,0.0,0.0,0.0,0.0,-2.06,2.0,0.0
20180120:0510,0.0,0.0,0.0,0.0,0.0,-2.31,2.0,0.0
20180120:0610,0.0,0.0,0.0,0.0,0.0,-2.35,1.93,0.0
20180120:0710,0.0,0.0,0.0,0.0,0.0,-1.08,1.59,0.0
20180120:0810,4391.98,85.7,80.13,2.27,9.27,-0.57,1.59,0.0
20180120:0910,6919.28,109.79,142.26,4.27,16.46,1.88,1.1,0.0
20180120:1010,21573.81,702.84,110.31,9.03,21.7,4.72,0.76,0.0
20180120:1110,12026.58,218.37,225.34,7.3,24.47,6.29,0.14,0.0
20180120:1210,7968.93,95.89,199.9,6.0,24.46,7.15,0.48,0.0
20180120:1310,21320.44,705.37,105.07,9.03,21.65,7.38,0.97,0.0
20180120:1410,14486.57,396.53,136.8,5.93,16.38,7.15,1.31,0.0
20180120:1510,1101.09,6.75,46.86,1.32,9.17,6.13,1.24,0.0
20180120:1610,0.0,0.0,0.0,0.0,0.0,3.96,1.45,0.0
20180120:1710,0.0,0.0,0.0,0.0,0.0,2.44,1.24,0.0
20180120:1810,0.0,0.0,0.0,0.0,0.0,2.41,0.97,0.0
20180120:1910,0.0,0.0,0.0,0.0,0.0,4.13,0.83,0.0
20180120:2010,0.0,0.0,0.0,0.0,0.0,3.49,0.97,0.0
20180120:2110,0.0,0.0,0.0,0.0,0.0,2.89,0.9,0.0
20180120:2210,0.0,0.0,0.0,0.0,0.0,2.15,0.9,0.0
20180120:2310,0.0,0.0,0.0,0.0,0.0,0.89,1.17,0.0
20180121:0010,0.0,0.0,0.0,0.0,0.0,1.54,0.9,0.0
20180121:0110,0.0,0.0,0.0,0.0,0.0,1.48,0.55,0.0
20180121:0210,0.0,0.0,0.0,0.0,0.0,1.11,0.28,0.0
20180121:0310,0.0,0.0,0.0,0.0,0.0,0.82,0.14,0.0
20180121:0410,0.0,0.0,0.0,0.0,0.0,0.92,0.14,0.0
20180121:0510,0.0,0.0,0.0,0.0,0.0,1.29,0.14,0.0
20180121:0610,0.0,0.0,0.0,0.0,0.0,1.87,0.41,0.0
20180121:0710,0.0,0.0,0.0,0.0,0.0,2.02,0.48,0.0
20180121:0810,11584.62,358.05,67.02,3.37,9.42,2.58,0.41,0.0
20180121:0910,18096.55,582.04,85.14,6.71,16.63,3.62,0.76,0.0
20180121:1010,21385.85,706.95,102.87,9.03,21.89,6.66,0.97,0.0
20180121:1110,22878.1,774.53,110.9,10.28,24.69,8.7,0.9,0.0
20180121:1210,22636.8,770.7,110.58,10.25,24.68,10.05,0.9,0.0
20180121:1310,20608.92,690.92,105.12,8.96,21.88,10.9,0.9,0.0
20180121:1410,16204.56,509.83,104.37,6.42,16.61,11.14,0.97,0.0
20180121:1510,10152.06,314.27,70.03,3.2,9.39,10.18,1.1,0.0
20180121:1610,0.0,0.0,0.0,0.0,0.0,7.79,1.31,0.0
20180121:1710,0.0,0.0,0.0,0.0,0.0,6.16,1.24,0.0
20180121:1810,0.0,0.0,0.0,0.0,0.0,6.6,0.83,0.0
20180121:1910,0.0,0.0,0.0,0.0,0.0,7.4,1.1,0.0
20180121:2010,0.0,0.0,0.0,0.0,0.0,6.01,1.24,0.0
20180121:2110,0.0,0.0,0.0,0.0,0.0,5.65,1.1,0.0
20180121:2210,0.0,0.0,0.0,0.0,0.0,4.44,1.17,0.0
20180121:2310,0.0,0.0,0.0,0.0,0.0,4.29,1.1,0.0
20180122:0010,0.0,0.0,0.0,0.0,0.0,4.07,0.97,0.0
20180122:0110,0.0,0.0,0.0,0.0,0.0,3.73,1.03,0.0
20180122:0210,0.0,0.0,0.0,0.0,0.0,2.66,1.1,0.0
20180122:0310,0.0,0.0,0.0,0.0,0.0,1.79,1.17,0.0
20180122:0410,0.0,0.0,0.0,0.0,0.0,0.63,1.52,0.0
20180122:0510,0.0,0.0,0.0,0.0,0.0,0.84,1.24,0.0
20180122:0610,0.0,0.0,0.0,0.0,0.0,0.92,0.97,0.0
20180122:0710,0.0,0.0,0.0,0.0,0.0,2.68,0.69,0.0
20180122:0810,11676.06,362.65,64.66,3.42,9.56,2.2,0.48,0.0
20180122:0910,17291.05,539.15,97.69,6.57,16.8,2.76,0.34,0.0
20180122:1010,17101.82,449.91,183.47,7.96,22.09,4.31,0.34,0.0
20180122:1110,18759.8,497.85,202.59,9.08,24.9,5.04,0.55,0.0
20180122:1210,18354.99,475.19,207.49,8.98,24.91,6.28,1.03,0.0
20180122:1310,18539.14,526.98,162.47,8.32,22.11,6.97,1.31,0.0
20180122:1410,16955.77,529.17,96.37,6.54,16.84,7.12,1.66,0.0
20180122:1510,10212.39,304.91,73.52,3.25,9.62,6.57,1.66,0.0
20180122:1610,0.0,0.0,0.0,0.0,0.0,5.53,1.24,0.0
20180122:1710,0.0,0.0,0.0,0.0,0.0,3.82,0.9,0.0
20180122:1810,0.0,0.0,0.0,0.0,0.0,3.47,0.76,0.0
20180122:1910,0.0,0.0,0.0,0.0,0.0,3.39,0.9,0.0
20180122:2010,0.0,0.0,0.0,0.0,0.0,2.73,0.9,0.0
20180122:2110,0.0,0.0,0.0,0.0,0.0,2.3,0.55,0.0
20180122:2210,0.0,0.0,0.0,0.0,0.0,1.84,0.69,0.0
20180122:2310,0.0,0.0,0.0,0.0,0.0,1.69,0.97,0.0
20180123:0010,0.0,0.0,0.0,0.0,0.0,2.0,0.83,0.0
20180123:0110,0.0,0.0,0.0,0.0,0.0,1.51,0.62,0.0
20180123:0210,0.0,0.0,0.0,0.0,0.0,1.14,0.48,0.0
20180123:0310,0.0,0.0,0.0,0.0,0.0,0.86,0.55,0.0
20180123:0410,0.0,0.0,0.0,0.0,0.0,0.51,0.83,0.0
20180123:0510,0.0,0.0,0.0,0.0,0.0,0.73,0.83,0.0
20180123:0610,0.0,0.0,0.0,0.0,0.0,1.39,0.76,0.0
20180123:0710,0.0,0.0,0.0,0.0,0.0,2.56,0.41,0.0
20180123:0810,8948.1,239.16,89.95,3.1,9.72,2.82,0.41,0.0
20180123:0910,17181.51,529.19,105.03,6.64,16.98,3.97,0.55,0.0
20180123:1010,21992.91,768.15,83.74,9.52,22.29,8.13,0.48,0.0
20180123:1110,22805.71,785.64,110.33,10.52,25.13,10.24,0.62,0.0
20180123:1210,22694.58,783.68,110.08,10.52,25.15,11.43,0.76,0.0
20180123:1310,20411.12,677.87,116.51,9.13,22.35,11.94,0.76,0.0
20180123:1410,16363.95,521.1,105.35,6.66,17.08,11.95,0.62,0.0
20180123:1510,9951.09,302.21,77.63,3.34,9.84,11.37,0.69,0.0
20180123:1610,0.0,0.0,0.0,0.0,0.0,9.31,1.17,0.0
20180123:1710,0.0,0.0,0.0,0.0,0.0,7.06,1.45,0.0
20180123:1810,0.0,0.0,0.0,0.0,0.0,5.6,1.45,0.0
20180123:1910,0.0,0.0,0.0,0.0,0.0,3.94,1.72,0.0
20180123:2010,0.0,0.0,0.0,0.0,0.0,3.64,1.52,0.0
20180123:2110,0.0,0.0,0.0,0.0,0.0,3.81,1.31,0.0
20180123:2210,0.0,0.0,0.0,0.0,0.0,4.26,1.1,0.0
20180123:2310,0.0,0.0,0.0,0.0,0.0,3.99,0.97,0.0
20180124:0010,0.0,0.0,0.0,0.0,0.0,3.76,0.9,0.0
20180124:0110,0.0,0.0,0.0,0.0,0.0,3.72,0.76,0.0
20180124:0210,0.0,0.0,0.0,0.0,0.0,3.63,0.69,0.0
20180124:0310,0.0,0.0,0.0,0.0,0.0,3.53,0.69,0.0
20180124:0410,0.0,0.0,0.0,0.0,0.0,3.45,0.69,0.0
20180124:0510,0.0,0.0,0.0,0.0,0.0,3.44,0.62,0.0
20180124:0610,0.0,0.0,0.0,0.0,0.0,3.3,0.55,0.0
20180124:0710,0.0,0.0,0.0,0.0,0.0,2.9,0.14,0.0
20180124:0810,9589.45,267.69,85.28,3.22,9.88,2.89,0.21,0.0
20180124:0910,16605.88,504.5,112.33,6.59,17.16,4.04,0.07,0.0
20180124:1010,20510.18,651.59,127.63,9.03,22.5,5.71,0.34,0.0
20180124:1110,22987.95,778.14,110.93,10.52,25.36,6.64,0.48,0.0
20180124:1210,23362.28,810.01,98.86,10.72,25.39,7.55,0.55,0.0
20180124:1310,21002.62,698.82,105.22,9.25,22.6,8.07,0.69,0.0
20180124:1410,16591.28,517.95,104.13,6.69,17.32,8.21,0.76,0.0
20180124:1510,10347.32,312.02,75.89,3.44,10.07,7.82,0.76,0.0
20180124:1610,0.0,0.0,0.0,0.0,0.0,7.02,0.48,0.0
20180124:1710,0.0,0.0,0.0,0.0,0.0,6.23,0.34,0.0
20180124:1810,0.0,0.0,0.0,0.0,0.0,5.76,0.34,0.0
20180124:1910,0.0,0.0,0.0,0.0,0.0,4.48,0.76,0.0
20180124:2010,0.0,0.0,0.0,0.0,0.0,4.35,0.62,0.0
20180124:2110,0.0,0.0,0.0,0.0,0.0,4.13,0.62,0.0
20180124:2210,0.0,0.0,0.0,0.0,0.0,3.92,0.62,0.0
20180124:2310,0.0,0.0,0.0,0.0,0.0,3.89,0.62,0.0
20180125:0010,0.0,0.0,0.0,0.0,0.0,3.71,0.55,0.0
20180125:0110,0.0,0.0,0.0,0.0,0.0,3.6,0.69,0.0
20180125:0210,0.0,0.0,0.0,0.0,0.0,3.5,0.83,0.0
20180125:0310,0.0,0.0,0.0,0.0,0.0,3.16,0.9,0.0
20180125:0410,0.0,0.0,0.0,0.0,0.0,3.04,0.9,0.0
20180125:0510,0.0,0.0,0.0,0.0,0.0,3.19,0.76,0.0
20180125:0610,0.0,0.0,0.0,0.0,0.0,3.21,0.69,0.0
20180125:0710,0.0,0.0,0.0,0.0,0.0,2.63,0.83,0.0
20180125:0810,1740.22,15.87,60.31,1.71,10.04,3.06,0.62,0.0
20180125:0910,12865.42,314.42,154.95,5.83,17.35,3.67,0.28,0.0
20180125:1010,14262.74,321.12,204.67,7.47,22.71,5.21,0.21,0.0
20180125:1110,3640.46,4.22,139.34,3.91,25.59,5.56,0.21,0.0
20180125:1210,6849.43,63.16,192.24,5.69,25.64,6.14,0.28,0.0
20180125:1310,5556.88,45.78,164.48,4.81,22.85,6.35,0.41,0.0
20180125:1410,2957.51,14.37,105.46,3.0,17.56,6.03,0.48,0.0
20180125:1510,1567.18,12.24,58.55,1.66,10.31,5.95,0.55,0.0
20180125:1610,0.0,0.0,0.0,0.0,0.0,5.51,0.48,0.0
20180125:1710,0.0,0.0,0.0,0.0,0.0,5.22,0.48,0.0
20180125:1810,0.0,0.0,0.0,0.0,0.0,5.28,0.41,0.0
20180125:1910,0.0,0.0,0.0,0.0,0.0,4.54,0.55,0.0
20180125:2010,0.0,0.0,0.0,0.0,0.0,4.76,0.41,0.0
20180125:2110,0.0,0.0,0.0,0.0,0.0,4.75,0.41,0.0
20180125:2210,0.0,0.0,0.0,0.0,0.0,4.76,0.34,0.0
20180125:2310,0.0,0.0,0.0,0.0,0.0,4.67,0.41,0.0
20180126:0010,0.0,0.0,0.0,0.0,0.0,4.38,0.48,0.0
20180126:0110,0.0,0.0,0.0,0.0,0.0,4.22,0.55,0.0
20180126:0210,0.0,0.0,0.0,0.0,0.0,4.31,0.48,0.0
20180126:0310,0.0,0.0,0.0,0.0,0.0,4.36,0.41,0.0
20180126:0410,0.0,0.0,0.0,0.0,0.0,4.34,0.41,0.0
20180126:0510,0.0,0.0,0.0,0.0,0.0,4.28,0.48,0.0
20180126:0610,0.0,0.0,0.0,0.0,0.0,4.29,0.55,0.0
20180126:0710,0.0,0.0,0.0,0.0,0.0,3.68,0.48,0.0
20180126:0810,93.34,0.0,11.4,0.32,10.22,3.9,0.41,0.0
20180126:0910,1252.22,0.0,58.78,1.64,17.55,4.37,0.41,0.0
20180126:1010,561.34,0.0,32.46,0.9,22.93,4.76,0.41,0.0
20180126:1110,602.93,0.0,34.21,0.95,25.84,5.37,0.34,0.0
20180126:1210,894.08,0.0,45.62,1.27,25.9,5.51,0.14,0.0
20180126:1310,1125.86,0.0,54.39,1.51,23.1,5.71,0.41,0.0
20180126:1410,689.93,0.0,37.72,1.05,17.81,5.73,0.62,0.0
20180126:1510,1268.41,6.01,53.71,1.51,10.55,5.57,0.41,0.0
20180126:1610,0.0,0.0,2.43,0.07,1.85,5.26,0.41,0.0
20180126:1710,0.0,0.0,0.0,0.0,0.0,5.02,0.55,0.0
20180126:1810,0.0,0.0,0.0,0.0,0.0,4.63,0.62,0.0
20180126:1910,0.0,0.0,0.0,0.0,0.0,4.67,0.21,0.0
20180126:2010,0.0,0.0,0.0,0.0,0.0,4.47,0.55,0.0
20180126:2110,0.0,0.0,0.0,0.0,0.0,4.3,0.55,0.0
20180126:2210,0.0,0.0,0.0,0.0,0.0,4.3,0.48,0.0
20180126:2310,0.0,0.0,0.0,0.0,0.0,3.79,0.62,0.0
20180127:0010,0.0,0.0,0.0,0.0,0.0,3.6,0.76,0.0
20180127:0110,0.0,0.0,0.0,0.0,0.0,3.38,0.9,0.0
20180127:0210,0.0,0.0,0.0,0.0,0.0,2.98,1.17,0.0
20180127:0310,0.0,0.0,0.0,0.0,0.0,3.0,1.24,0.0
20180127:0410,0.0,0.0,0.0,0.0,0.0,3.04,1.24,0.0
20180127:0510,0.0,0.0,0.0,0.0,0.0,2.89,1.24,0.0
20180127:0610,0.0,0.0,0.0,0.0,0.0,3.12,1.24,0.0
20180127:0710,0.0,0.0,0.81,0.02,1.63,3.36,1.03,0.0
20180127:0810,1140.14,3.07,51.42,1.44,10.39,3.69,1.03,0.0
20180127:0910,5156.2,59.74,134.73,3.98,17.75,4.6,0.9,0.0
20180127:1010,4993.0,32.48,157.77,4.56,23.16,6.08,0.69,0.0
20180127:1110,6650.04,56.2,192.3,5.66,26.08,6.81,0.76,0.0
20180127:1210,23892.19,836.32,89.73,11.11,26.15,7.87,0.9,0.0
20180127:1310,21569.68,733.35,94.88,9.69,23.36,8.87,0.9,0.0
20180127:1410,17454.24,569.36,90.02,7.18,18.06,9.49,0.9,0.0
20180127:1510,11189.65,350.72,71.42,3.83,10.79,9.38,0.76,0.0
20180127:1610,0.0,0.0,4.86,0.15,2.07,8.68,0.69,0.0
20180127:1710,0.0,0.0,0.0,0.0,0.0,8.18,0.34,0.0
20180127:1810,0.0,0.0,0.0,0.0,0.0,7.15,1.03,0.0
20180127:1910,0.0,0.0,0.0,0.0,0.0,7.1,1.03,0.0
20180127:2010,0.0,0.0,0.0,0.0,0.0,6.0,0.9,0.0
20180127:2110,0.0,0.0,0.0,0.0,0.0,4.71,0.55,0.0
20180127:2210,0.0,0.0,0.0,0.0,0.0,3.7,0.62,0.0
20180127:2310,0.0,0.0,0.0,0.0,0.0,3.23,0.76,0.0
20180128:0010,0.0,0.0,0.0,0.0,0.0,2.98,0.76,0.0
20180128:0110,0.0,0.0,0.0,0.0,0.0,2.7,0.69,0.0
20180128:0210,0.0,0.0,0.0,0.0,0.0,2.07,0.76,0.0
20180128:0310,0.0,0.0,0.0,0.0,0.0,0.99,0.9,0.0
20180128:0410,0.0,0.0,0.0,0.0,0.0,0.21,1.03,0.0
20180128:0510,0.0,0.0,0.0,0.0,0.0,-0.09,0.97,0.0
20180128:0610,0.0,0.0,0.0,0.0,0.0,0.15,0.83,0.0
20180128:0710,0.0,0.0,4.86,0.15,1.79,1.09,0.69,0.0
20180128:0810,12304.71,377.76,69.44,3.91,10.58,1.35,0.76,0.0
20180128:0910,19063.02,638.75,73.1,7.54,17.96,4.31,0.48,0.0
20180128:1010,21940.84,764.76,91.4,9.96,23.4,7.87,0.14,0.0
20180128:1110,23214.65,814.19,107.02,11.16,26.34,9.78,0.28,0.0
20180128:1210,23488.33,836.39,97.72,11.3,26.42,11.21,0.55,0.0
20180128:1310,21296.63,733.66,102.78,9.89,23.63,12.08,0.62,0.0
20180128:1410,17517.43,581.75,91.86,7.4,18.32,12.37,0.76,0.0
20180128:1510,11153.14,350.02,75.85,3.95,11.03,11.97,0.76,0.0
20180128:1610,2.54,0.0,5.67,0.17,2.31,10.51,1.03,0.0
20180128:1710,0.0,0.0,0.0,0.0,0.0,9.14,0.83,0.0
20180128:1810,0.0,0.0,0.0,0.0,0.0,8.27,0.83,0.0
20180128:1910,0.0,0.0,0.0,0.0,0.0,6.55,0.69,0.0
20180128:2010,0.0,0.0,0.0,0.0,0.0,4.83,0.9,0.0
20180128:2110,0.0,0.0,0.0,0.0,0.0,4.22,0.83,0.0
20180128:2210,0.0,0.0,0.0,0.0,0.0,4.1,0.76,0.0
20180128:2310,0.0,0.0,0.0,0.0,0.0,3.23,0.76,0.0
20180129:0010,0.0,0.0,0.0,0.0,0.0,2.36,0.76,0.0
20180129:0110,0.0,0.0,0.0,0.0,0.0,2.09,0.62,0.0
20180129:0210,0.0,0.0,0.0,0.0,0.0,1.84,0.62,0.0
20180129:0310,0.0,0.0,0.0,0.0,0.0,1.56,0.76,0.0
20180129:0410,0.0,0.0,0.0,0.0,0.0,1.31,0.83,0.0
20180129:0510,0.0,0.0,0.0,0.0,0.0,1.24,0.9,0.0
20180129:0610,0.0,0.0,0.0,0.0,0.0,1.04,0.9,0.0
20180129:0710,0.0,0.0,4.05,0.12,1.96,2.56,0.34,0.0
20180129:0810,10081.9,279.37,90.97,3.61,10.77,3.4,0.55,0.0
20180129:0910,16570.64,491.77,121.88,6.93,18.18,5.19,0.55,0.0
20180129:1010,21478.24,728.79,102.54,9.81,23.64,8.36,0.41,0.0
20180129:1110,23362.92,820.57,101.62,11.23,26.6,9.77,0.48,0.0
20180129:1210,23356.89,819.99,103.03,11.28,26.69,10.96,0.69,0.0
20180129:1310,21283.3,729.67,101.79,9.91,23.9,11.76,0.76,0.0
20180129:1410,17509.49,577.75,92.47,7.44,18.58,11.99,0.9,0.0
20180129:1510,11409.36,360.65,74.04,4.08,11.28,11.69,0.83,0.0
20180129:1610,32.07,0.0,7.9,0.22,2.54,10.59,1.24,0.0
20180129:1710,0.0,0.0,0.0,0.0,0.0,8.05,1.52,0.0
20180129:1810,0.0,0.0,0.0,0.0,0.0,6.24,1.45,0.0
20180129:1910,0.0,0.0,0.0,0.0,0.0,8.09,0.9,0.0
20180129:2010,0.0,0.0,0.0,0.0,0.0,7.75,0.76,0.0
20180129:2110,0.0,0.0,0.0,0.0,0.0,6.81,0.9,0.0
20180129:2210,0.0,0.0,0.0,0.0,0.0,5.24,1.03,0.0
20180129:2310,0.0,0.0,0.0,0.0,0.0,4.58,0.9,0.0
20180130:0010,0.0,0.0,0.0,0.0,0.0,3.76,0.83,0.0
20180130:0110,0.0,0.0,0.0,0.0,0.0,3.33,0.62,0.0
20180130:0210,0.0,0.0,0.0,0.0,0.0,2.91,0.62,0.0
20180130:0310,0.0,0.0,0.0,0.0,0.0,2.55,0.76,0.0
20180130:0410,0.0,0.0,0.0,0.0,0.0,2.36,0.76,0.0
20180130:0510,0.0,0.0,0.0,0.0,0.0,2.35,0.62,0.0
